feature,bin,woe,coefficient,exact_points,display_points
EXT_SOURCE_1,N0,-0.6896079957056592,-0.5380419565906884,-10.705894669882959,-11
EXT_SOURCE_1,N1,-0.19206005777393187,-0.5380419565906884,-2.9816573497169454,-3
EXT_SOURCE_1,N2,0.09540068573812183,-0.5380419565906884,1.481058368387703,1
EXT_SOURCE_1,N3,0.25968021734157326,-0.5380419565906884,4.031433904513214,4
EXT_SOURCE_1,N4,0.4553290648819947,-0.5380419565906884,7.068805813039872,7
EXT_SOURCE_1,N5,0.6576066421331925,-0.5380419565906884,10.209086160158629,10
EXT_SOURCE_1,N6,1.0184403726875846,-0.5380419565906884,15.810888831694196,16
EXT_SOURCE_1,MISSING,-0.0595131445471028,-0.5380419565906884,-0.9239183144082175,-1
BUREAU_DEBT_CREDIT_RATIO_MEAN,N0,0.4648930326527029,-0.376396690558096,5.048976721297104,5
BUREAU_DEBT_CREDIT_RATIO_MEAN,N1,0.3653695870591651,-0.376396690558096,3.968101068767297,4
BUREAU_DEBT_CREDIT_RATIO_MEAN,N2,0.26413722492529323,-0.376396690558096,2.8686657063155043,3
BUREAU_DEBT_CREDIT_RATIO_MEAN,N3,0.1318631804584239,-0.376396690558096,1.4321017562509832,1
BUREAU_DEBT_CREDIT_RATIO_MEAN,N4,0.09617888465499377,-0.376396690558096,1.0445520057216102,1
BUREAU_DEBT_CREDIT_RATIO_MEAN,N5,-0.0051804889689395246,-0.376396690558096,-0.05626276664088445,0
BUREAU_DEBT_CREDIT_RATIO_MEAN,N6,-0.19437981724422157,-0.376396690558096,-2.111064488869694,-2
BUREAU_DEBT_CREDIT_RATIO_MEAN,N7,-0.33986374091752897,-0.376396690558096,-3.6910945008450153,-4
BUREAU_DEBT_CREDIT_RATIO_MEAN,N8,-0.504887422973096,-0.376396690558096,-5.483336308400202,-5
BUREAU_DEBT_CREDIT_RATIO_MEAN,N9,-0.5497421778413497,-0.376396690558096,-5.970481946778666,-6
BUREAU_DEBT_CREDIT_RATIO_MEAN,N10,-0.6197974777646628,-0.376396690558096,-6.7313184267276585,-7
BUREAU_DEBT_CREDIT_RATIO_MEAN,MISSING,-0.20491097573598133,-0.376396690558096,-2.2254382702313666,-2
DAYS_EMPLOYED,N0,0.7216797908070317,-0.4732933863274029,9.855519335999729,10
DAYS_EMPLOYED,N1,0.5877912320151482,-0.4732933863274029,8.027088920112726,8
DAYS_EMPLOYED,N2,0.39473704481429667,-0.4732933863274029,5.390671357794638,5
DAYS_EMPLOYED,N3,0.30899581057211345,-0.4732933863274029,4.219758159544546,4
DAYS_EMPLOYED,N4,0.2515253829523069,-0.4732933863274029,3.4349212860860447,3
DAYS_EMPLOYED,N5,0.14653122180333622,-0.4732933863274029,2.0010831787259935,2
DAYS_EMPLOYED,N6,0.10052416204103136,-0.4732933863274029,1.3727941884345494,1
DAYS_EMPLOYED,N7,0.029776808113574364,-0.4732933863274029,0.4066428239586868,0
DAYS_EMPLOYED,N8,-0.10536977885389875,-0.4732933863274029,-1.4389676781212368,-1
DAYS_EMPLOYED,N9,-0.09121744964630463,-0.4732933863274029,-1.2456983695835777,-1
DAYS_EMPLOYED,N10,-0.19801961154276834,-0.4732933863274029,-2.7042271868033207,-3
DAYS_EMPLOYED,N11,-0.27162583885404357,-0.4732933863274029,-3.709420356623195,-4
DAYS_EMPLOYED,N12,-0.3507501048411751,-0.4732933863274029,-4.789969851449595,-5
DAYS_EMPLOYED,N13,-0.3711368398829722,-0.4732933863274029,-5.068378453106086,-5
DAYS_EMPLOYED,MISSING,0.429295500468402,-0.4732933863274029,5.862614084000746,6
BUREAU_DAYS_CREDIT_MOST_RECENT,N0,0.4181003462566549,-0.13378328141225956,1.6139382183342756,2
BUREAU_DAYS_CREDIT_MOST_RECENT,N1,0.32111898264074895,-0.13378328141225956,1.23957371324056,1
BUREAU_DAYS_CREDIT_MOST_RECENT,N2,0.2561900703257165,-0.13378328141225956,0.988937104114724,1
BUREAU_DAYS_CREDIT_MOST_RECENT,N3,0.11403121562058545,-0.13378328141225956,0.4401798243434245,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N4,0.1403661272678345,-0.13378328141225956,0.5418370479369704,1
BUREAU_DAYS_CREDIT_MOST_RECENT,N5,0.018051122728319307,-0.13378328141225956,0.06968039399133431,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N6,-0.03762603571025388,-0.13378328141225956,-0.14524287669427494,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N7,-0.11518926231522743,-0.13378328141225956,-0.44465008091181074,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N8,-0.10132652466154225,-0.13378328141225956,-0.39113756337782646,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N9,-0.14401280565784014,-0.13378328141225956,-0.5559138447545241,-1
BUREAU_DAYS_CREDIT_MOST_RECENT,N10,-0.19624096094082621,-0.13378328141225956,-0.7575233785399,-1
BUREAU_DAYS_CREDIT_MOST_RECENT,N11,-0.34268606632683923,-0.13378328141225956,-1.3228263126001107,-1
BUREAU_DAYS_CREDIT_MOST_RECENT,N12,-0.5858513605984752,-0.13378328141225956,-2.2614855730174233,-2
BUREAU_DAYS_CREDIT_MOST_RECENT,MISSING,-0.2687367319375056,-0.13378328141225956,-1.0373693450087402,-1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N0,0.3764033731326298,-0.4309468735071688,4.6803871206118455,5
PREV_GRANTED_REQUESTED_RATIO_MEAN,N1,0.26498208938473955,-0.4309468735071688,3.2949193521497677,3
PREV_GRANTED_REQUESTED_RATIO_MEAN,N2,0.14005557722036244,-0.4309468735071688,1.7415208432817753,2
PREV_GRANTED_REQUESTED_RATIO_MEAN,N3,0.14290916570419024,-0.4309468735071688,1.777003784563834,2
PREV_GRANTED_REQUESTED_RATIO_MEAN,N4,0.07030044328533415,-0.4309468735071688,0.8741507457480808,1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N5,-0.01273509208219882,-0.4309468735071688,-0.15835448143108624,0
PREV_GRANTED_REQUESTED_RATIO_MEAN,N6,-0.04783464411913644,-0.4309468735071688,-0.594799803176496,-1
PREV_GRANTED_REQUESTED_RATIO_MEAN,N7,-0.13452783139337748,-0.4309468735071688,-1.6727860969395314,-2
PREV_GRANTED_REQUESTED_RATIO_MEAN,N8,-0.20269756215111584,-0.4309468735071688,-2.5204425012876173,-3
PREV_GRANTED_REQUESTED_RATIO_MEAN,N9,-0.28338030620359583,-0.4309468735071688,-3.5236919487514915,-4
PREV_GRANTED_REQUESTED_RATIO_MEAN,N10,-0.3156389683641504,-0.4309468735071688,-3.9248122300281096,-4
PREV_GRANTED_REQUESTED_RATIO_MEAN,N11,-0.4991982843164587,-0.4309468735071688,-6.207280240613075,-6
PREV_GRANTED_REQUESTED_RATIO_MEAN,N12,-0.5218255718814694,-0.4309468735071688,-6.488639210412584,-6
PREV_GRANTED_REQUESTED_RATIO_MEAN,MISSING,0.3304298485081505,-0.4309468735071688,4.108729404713201,4
APP_GOODS_CREDIT_RATIO,N0,-0.5652276301053252,-0.6312837819906435,-10.295621075173356,-10
APP_GOODS_CREDIT_RATIO,N1,-0.3406239887470034,-0.6312837819906435,-6.204465830164342,-6
APP_GOODS_CREDIT_RATIO,N2,-0.1242266588713973,-0.6312837819906435,-2.2627885458048125,-2
APP_GOODS_CREDIT_RATIO,N3,0.1264552947901608,-0.6312837819906435,2.3033831482481397,2
APP_GOODS_CREDIT_RATIO,N4,0.24562093097797824,-0.6312837819906435,4.473985167726761,4
APP_GOODS_CREDIT_RATIO,MISSING,-0.18611288683477822,-0.6312837819906435,-3.3900461654721994,-3
OCCUPATION_TYPE,C0,0.3245284254748532,-0.38366275630340585,3.592583904500747,4
OCCUPATION_TYPE,C1,-0.023730661911435646,-0.38366275630340585,-0.26270239317689215,0
OCCUPATION_TYPE,C2,-0.18564211441372055,-0.38366275630340585,-2.0550892306717135,-2
OCCUPATION_TYPE,C3,-0.2884385318712143,-0.38366275630340585,-3.1930627510428837,-3
OCCUPATION_TYPE,C4,-0.3551156166965914,-0.38366275630340585,-3.9311892229911547,-4
OCCUPATION_TYPE,MISSING,0.2229830400042831,-0.38366275630340585,2.468459517294603,2
OCCUPATION_TYPE,OTHER,0.0,-0.38366275630340585,0.0,0
BUREAU_ACTIVE_COUNT,N0,0.40201076066915103,-0.11921329565964132,1.3828239950797614,1
BUREAU_ACTIVE_COUNT,N1,0.15083341240439233,-0.11921329565964132,0.5188320371956662,1
BUREAU_ACTIVE_COUNT,N2,0.09225591562496703,-0.11921329565964132,0.3173390025727435,0
BUREAU_ACTIVE_COUNT,N3,-0.0459937902783536,-0.11921329565964132,-0.1582079960141081,0
BUREAU_ACTIVE_COUNT,N4,-0.15728836366935675,-0.11921329565964132,-0.5410355759303154,-1
BUREAU_ACTIVE_COUNT,N5,-0.28629414177797047,-0.11921329565964132,-0.9847856018639264,-1
BUREAU_ACTIVE_COUNT,N6,-0.5579989287311099,-0.11921329565964132,-1.9193871989740288,-2
BUREAU_ACTIVE_COUNT,MISSING,-0.2689203805053173,-0.11921329565964132,-0.9250238832158417,-1
CC_UTILIZATION_MEAN,N0,0.3796600366829041,-0.5400774506998592,5.916371890272299,6
CC_UTILIZATION_MEAN,N1,-0.05514160407700737,-0.5400774506998592,-0.8592904304495136,-1
CC_UTILIZATION_MEAN,N2,-0.7129645976185167,-0.5400774506998592,-11.110370585652516,-11
CC_UTILIZATION_MEAN,MISSING,0.04272842983835107,-0.5400774506998592,0.6658517009580106,1
INST_LATE_RATE,N0,0.20744598436355274,-0.6799696173996774,4.070043724475207,4
INST_LATE_RATE,N1,0.049597135277386586,-0.6799696173996774,0.9730846794021695,1
INST_LATE_RATE,N2,-0.04546717057986671,-0.6799696173996774,-0.8920556975637618,-1
INST_LATE_RATE,N3,-0.14716304602875485,-0.6799696173996774,-2.887305983779863,-3
INST_LATE_RATE,N4,-0.20630389074822822,-0.6799696173996774,-4.047636103686229,-4
INST_LATE_RATE,N5,-0.2725240631348803,-0.6799696173996774,-5.346861045942151,-5
INST_LATE_RATE,N6,-0.30941485941339925,-0.6799696173996774,-6.070650201682779,-6
INST_LATE_RATE,N7,-0.5734357124181357,-0.6799696173996774,-11.250680170444694,-11
INST_LATE_RATE,MISSING,0.29382175804771454,-0.6799696173996774,5.764717047309022,6
NAME_INCOME_TYPE,C0,0.43109112629228996,-0.16728786215688446,2.0808369401137266,2
NAME_INCOME_TYPE,C1,0.12345255212936063,-0.16728786215688446,0.5958940352855123,1
NAME_INCOME_TYPE,C2,-0.18051288091828896,-0.16728786215688446,-0.8713189575756847,-1
NAME_INCOME_TYPE,C3,-0.5865328304678786,-0.16728786215688446,-2.8311396495772687,-3
NAME_INCOME_TYPE,MISSING,0.0,-0.16728786215688446,0.0,0
NAME_INCOME_TYPE,OTHER,0.0,-0.16728786215688446,0.0,0
PREV_REFUSED_RATE,N0,0.1453238897088684,-0.28909719523982697,1.2122311132315837,1
PREV_REFUSED_RATE,N1,0.016367043016060116,-0.28909719523982697,0.13652702811227463,0
PREV_REFUSED_RATE,N2,-0.07544893776724416,-0.28909719523982697,-0.6293634859688554,-1
PREV_REFUSED_RATE,N3,-0.1536637982905409,-0.28909719523982697,-1.2817991428546824,-1
PREV_REFUSED_RATE,N4,-0.2961001808815592,-0.28909719523982697,-2.469943879269985,-2
PREV_REFUSED_RATE,N5,-0.44710443560300644,-0.28909719523982697,-3.7295582218973338,-4
PREV_REFUSED_RATE,N6,-0.7519860329629794,-0.28909719523982697,-6.272753005025613,-6
PREV_REFUSED_RATE,MISSING,0.32027725264745893,-0.28909719523982697,2.671618901044935,3
PREV_ACCEPTED_RATE,N0,-0.573796197225313,-0.20051265102702143,-3.319739295828269,-3
PREV_ACCEPTED_RATE,N1,-0.4535550722647914,-0.20051265102702143,-2.6240755925198647,-3
PREV_ACCEPTED_RATE,N2,-0.2918056059339546,-0.20051265102702143,-1.6882623855757977,-2
PREV_ACCEPTED_RATE,N3,-0.15500646434111773,-0.20051265102702143,-0.896801082455677,-1
PREV_ACCEPTED_RATE,N4,-0.04650250392321638,-0.20051265102702143,-0.2690435913915453,0
PREV_ACCEPTED_RATE,N5,0.042768348631511036,-0.20051265102702143,0.24743936654909385,0
PREV_ACCEPTED_RATE,N6,0.1634466279440211,-0.20051265102702143,0.9456322578996222,1
PREV_ACCEPTED_RATE,MISSING,0.32027725264745893,-0.20051265102702143,1.852987151736361,2
REGION_RATING_CLIENT_W_CITY,N0,0.5709125835074854,-0.32923059405542304,5.423433703359925,5
REGION_RATING_CLIENT_W_CITY,N1,0.01950985701656293,-0.32923059405542304,0.18533558227303146,0
REGION_RATING_CLIENT_W_CITY,N2,-0.3841146478314429,-0.32923059405542304,-3.6489304793471273,-4
REGION_RATING_CLIENT_W_CITY,MISSING,0.0,-0.32923059405542304,0.0,0
NAME_EDUCATION_TYPE,C0,0.4275850634259326,-0.4682729624571546,5.777316274767006,6
NAME_EDUCATION_TYPE,C1,-0.10600560671494821,-0.4682729624571546,-1.4322949262630342,-1
NAME_EDUCATION_TYPE,C2,-0.2917323629725242,-0.4682729624571546,-3.941742293272024,-4
NAME_EDUCATION_TYPE,MISSING,0.0,-0.4682729624571546,0.0,0
NAME_EDUCATION_TYPE,OTHER,0.0,-0.4682729624571546,0.0,0
