feature,bin,woe,coefficient,exact_points,display_points
EXT_SOURCE_3,N3,-0.31587972191465136,-0.6527569362417511,-5.9494631235846756,-6
EXT_SOURCE_3,N4,-0.27673168978964763,-0.6527569362417511,-5.212126228145884,-5
EXT_SOURCE_3,N5,-0.0722343891359203,-0.6527569362417511,-1.360504662388365,-1
EXT_SOURCE_3,N6,0.050885163180916154,-0.6527569362417511,0.9584008750148499,1
EXT_SOURCE_3,N7,0.19919768143474434,-0.6527569362417511,3.751805442958414,4
EXT_SOURCE_3,N8,0.2853477904528031,-0.6527569362417511,5.374406898946232,5
EXT_SOURCE_3,N9,0.4997611437485488,-0.6527569362417511,9.41279319011133,9
EXT_SOURCE_3,N10,0.5518645127381856,-0.6527569362417511,10.394138464633656,10
EXT_SOURCE_3,N11,0.6030626015997357,-0.6527569362417511,11.358433164633755,11
EXT_SOURCE_3,N12,0.6880376882171049,-0.6527569362417511,12.958903562635593,13
EXT_SOURCE_3,N13,0.8385091129173272,-0.6527569362417511,15.792970235168326,16
EXT_SOURCE_3,N14,0.9241851733030906,-0.6527569362417511,17.406643182420186,17
EXT_SOURCE_3,N15,1.0606405289153082,-0.6527569362417511,19.97672302581664,20
EXT_SOURCE_3,MISSING,-0.1997893687873577,-0.6527569362417511,-3.762949628041671,-4
EXT_SOURCE_1,N0,-0.6907893023517921,-0.5323318356945281,-10.610420058320347,-11
EXT_SOURCE_1,N1,-0.241513905578542,-0.5323318356945281,-3.709617360010642,-4
EXT_SOURCE_1,N2,-0.0021401196828056347,-0.5323318356945281,-0.0328719172869921,0
EXT_SOURCE_1,N3,0.24174758111804004,-0.5323318356945281,3.713206581243495,4
EXT_SOURCE_1,N4,0.3713536933152603,-0.5323318356945281,5.70393702228611,6
EXT_SOURCE_1,N5,0.6329653632920857,-0.5323318356945281,9.722253028574203,10
EXT_SOURCE_1,N6,0.9963224248236816,-0.5323318356945281,15.303362986243748,15
EXT_SOURCE_1,MISSING,-0.037945962741670065,-0.5323318356945281,-0.5828442954107192,-1
BUREAU_DEBT_CREDIT_RATIO_MEAN,N0,0.465462881376248,-0.3575627457467041,4.80221778507747,5
BUREAU_DEBT_CREDIT_RATIO_MEAN,N1,0.2750428264740688,-0.3575627457467041,2.83763884468393,3
BUREAU_DEBT_CREDIT_RATIO_MEAN,N2,0.19688644773452046,-0.3575627457467041,2.0312932325685704,2
BUREAU_DEBT_CREDIT_RATIO_MEAN,N3,0.10819918224437254,-0.3575627457467041,1.1162996193562398,1
BUREAU_DEBT_CREDIT_RATIO_MEAN,N4,0.0389357704803883,-0.3575627457467041,0.4017034589821028,0
BUREAU_DEBT_CREDIT_RATIO_MEAN,N5,-0.026026237054516007,-0.3575627457467041,-0.26851476984007,0
BUREAU_DEBT_CREDIT_RATIO_MEAN,N6,-0.1844464476931174,-0.3575627457467041,-1.9029487569176735,-2
BUREAU_DEBT_CREDIT_RATIO_MEAN,N7,-0.29330746866404833,-0.3575627457467041,-3.026076619364177,-3
BUREAU_DEBT_CREDIT_RATIO_MEAN,N8,-0.45828053275616654,-0.3575627457467041,-4.728116919762494,-5
BUREAU_DEBT_CREDIT_RATIO_MEAN,N9,-0.5055547646445705,-0.3575627457467041,-5.215848952183919,-5
BUREAU_DEBT_CREDIT_RATIO_MEAN,N10,-0.5463412082223057,-0.3575627457467041,-5.6366459535687286,-6
BUREAU_DEBT_CREDIT_RATIO_MEAN,MISSING,-0.22249450865731235,-0.3575627457467041,-2.2954936458027544,-2
DAYS_EMPLOYED,N0,0.7063341704078833,-0.4928919920978408,10.045383321270211,10
DAYS_EMPLOYED,N1,0.590399993267496,-0.4928919920978408,8.396584072695399,8
DAYS_EMPLOYED,N2,0.41940660022548565,-0.4928919920978408,5.96474054809329,6
DAYS_EMPLOYED,N3,0.2561149812039521,-0.4928919920978408,3.6424305495908937,4
DAYS_EMPLOYED,N4,0.2106129156708576,-0.4928919920978408,2.9953066961242825,3
DAYS_EMPLOYED,N5,0.127615474104671,-0.4928919920978408,1.8149289795321293,2
DAYS_EMPLOYED,N6,0.06746904731531791,-0.4928919920978408,0.959535119491539,1
DAYS_EMPLOYED,N7,-0.008270553347748094,-0.4928919920978408,-0.11762262415984763,0
DAYS_EMPLOYED,N8,-0.10518031990873632,-0.4928919920978408,-1.4958594325501045,-1
DAYS_EMPLOYED,N9,-0.12795827687692635,-0.4928919920978408,-1.8198042714196936,-2
DAYS_EMPLOYED,N10,-0.2214695684810767,-0.4928919920978408,-3.1497084561320396,-3
DAYS_EMPLOYED,N11,-0.25014847836949866,-0.4928919920978408,-3.5575758015543952,-4
DAYS_EMPLOYED,N12,-0.3214808933088541,-0.4928919920978408,-4.572055181596194,-5
DAYS_EMPLOYED,N13,-0.3673716272645197,-0.4928919920978408,-5.224706621654497,-5
DAYS_EMPLOYED,MISSING,0.4693784022404523,-0.4928919920978408,6.675432353085655,7
BUREAU_DAYS_CREDIT_MOST_RECENT,N0,0.43142433909580585,-0.12666766980898075,1.5767939988733524,2
BUREAU_DAYS_CREDIT_MOST_RECENT,N1,0.2944282291401476,-0.12666766980898075,1.0760928921629453,1
BUREAU_DAYS_CREDIT_MOST_RECENT,N2,0.21412146281300862,-0.12666766980898075,0.7825831947755725,1
BUREAU_DAYS_CREDIT_MOST_RECENT,N3,0.13272988682130266,-0.12666766980898075,0.48510867386295753,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N4,0.08276870004081652,-0.12666766980898075,0.3025077115316066,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N5,0.03486284290796935,-0.12666766980898075,0.12741868387898955,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N6,-0.04703912014330858,-0.12666766980898075,-0.17192122843533064,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N7,-0.11310658032126295,-0.12666766980898075,-0.4133883068754014,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N8,-0.12690386083259614,-0.12666766980898075,-0.4638153855994212,0
BUREAU_DAYS_CREDIT_MOST_RECENT,N9,-0.13756024486942608,-0.12666766980898075,-0.5027629388000111,-1
